0s - (0,0,0) - LoginPlayerState
1m47s - (33217,32442,7) - MoveNorth
1m47s - (33217,32442,7) - CreatureMove
1m47s - (33217,32441,7) - MoveNorth
1m47s - (33217,32441,7) - CreatureMove
1m47s - (33217,32440,7) - MoveNorth
1m48s - (33217,32440,7) - CreatureMove
1m48s - (33217,32439,7) - MoveNorth
1m48s - (33217,32439,7) - CreatureMove
1m48s - (33217,32438,7) - MoveNorth
1m48s - (33217,32438,7) - CreatureMove
1m48s - (33217,32437,7) - MoveNorth
1m48s - (33217,32437,7) - CreatureMove
1m48s - (33217,32436,7) - MoveNorth
1m49s - (33217,32436,7) - CreatureMove
1m49s - (33216,32436,7) - MoveWest
1m49s - (33216,32436,7) - CreatureMove
1m49s - (33216,32435,7) - MoveNorth
1m49s - (33216,32435,7) - CreatureMove
1m49s - (33216,32434,7) - MoveNorth
1m50s - (33216,32434,7) - CreatureMove
1m50s - (33216,32433,7) - MoveNorth
1m50s - (33216,32433,7) - CreatureMove
1m50s - (33216,32432,7) - MoveNorth
1m50s - (33216,32432,7) - CreatureMove
1m50s - (33216,32431,7) - MoveNorth
1m51s - (33216,32431,7) - CreatureMove
1m51s - (33216,32430,7) - MoveNorth
1m51s - (33216,32430,7) - CreatureMove
1m51s - (33216,32429,7) - MoveNorth
1m51s - (33216,32429,7) - CreatureMove
1m51s - (33216,32428,7) - MoveNorth
1m51s - (33216,32428,7) - PlayerStats
1m51s - (33216,32428,7) - CreatureHealth
1m51s - (33216,32428,7) - PlayerStats
1m51s - (33216,32428,7) - CreatureMove
1m51s - (33216,32427,7) - MoveNorth
1m52s - (33216,32427,7) - CreatureMove
1m52s - (33216,32426,7) - MoveNorth
1m52s - (33216,32426,7) - CreatureMove
1m52s - (33216,32425,7) - MoveNorth
1m52s - (33216,32425,7) - CreatureMove
1m52s - (33216,32424,7) - MoveNorth
1m53s - (33216,32424,7) - CreatureMove
1m53s - (33216,32423,7) - MoveNorth
1m53s - (33216,32423,7) - CreatureMove
1m53s - (33216,32422,7) - MoveNorth
1m53s - (33216,32422,7) - CreatureMove
1m53s - (33216,32421,7) - MoveNorth
1m54s - (33216,32421,7) - CreatureMove
1m54s - (33216,32420,7) - MoveNorth
1m54s - (33216,32420,7) - CreatureMove
1m54s - (33217,32420,7) - MoveEast
1m54s - (33217,32420,7) - CreatureMove
1m54s - (33217,32419,7) - MoveNorth
1m55s - (33217,32419,7) - CreatureMove
1m55s - (33217,32418,7) - MoveNorth
1m55s - (33217,32418,7) - CreatureMove
1m55s - (33217,32417,7) - MoveNorth
1m55s - (33217,32417,7) - MoveCancel
1m55s - (33217,32417,7) - CreatureMove
1m55s - (33217,32416,7) - MoveNorth
1m56s - (33217,32416,7) - CreatureMove
1m56s - (33217,32415,7) - MoveNorth
1m56s - (33217,32415,7) - CreatureMove
1m56s - (33217,32414,7) - MoveNorth
1m56s - (33217,32414,7) - CreatureMove
1m56s - (33217,32413,7) - MoveNorth
1m56s - (33217,32413,7) - CreatureMove
1m56s - (33217,32412,7) - MoveNorth
1m57s - (33217,32412,7) - CreatureMove
1m57s - (33217,32411,7) - MoveNorth
1m57s - (33217,32411,7) - CreatureMove
1m57s - (33217,32410,7) - MoveNorth
1m57s - (33217,32410,7) - PlayerStats
1m57s - (33217,32410,7) - CreatureHealth
1m57s - (33217,32410,7) - PlayerStats
1m57s - (33217,32410,7) - CreatureMove
1m57s - (33217,32409,7) - MoveNorth
1m58s - (33217,32409,7) - CreatureMove
1m58s - (33217,32408,7) - MoveNorth
1m58s - (33217,32408,7) - CreatureMove
1m58s - (33217,32407,7) - MoveNorth
1m58s - (33217,32407,7) - CreatureMove
1m58s - (33217,32406,7) - MoveNorth
1m59s - (33217,32406,7) - CreatureMove
1m59s - (33217,32405,7) - MoveNorth
1m59s - (33217,32405,7) - CreatureMove
1m59s - (33217,32404,7) - MoveNorth
1m59s - (33217,32404,7) - CreatureMove
1m59s - (33217,32404,7) - CreatureMove
1m59s - (33217,32403,7) - MoveNorth
1m59s - (33217,32403,7) - CreatureMove
1m59s - (33217,32402,7) - MoveNorth
2m0s - (33217,32402,7) - CreatureMove
2m0s - (33217,32401,7) - MoveNorth
2m0s - (33217,32401,7) - CreatureMove
2m0s - (33217,32400,7) - MoveNorth
2m0s - (33217,32400,7) - CreatureMove
2m0s - (33217,32399,7) - MoveNorth
2m1s - (33217,32399,7) - CreatureMove
2m1s - (33217,32398,7) - MoveNorth
2m1s - (33217,32398,7) - CreatureMove
2m1s - (33217,32397,7) - MoveNorth
2m1s - (33217,32397,7) - CreatureMove
2m1s - (33217,32397,7) - CreatureMove
2m1s - (33217,32396,7) - MoveNorth
2m2s - (33217,32396,7) - CreatureMove
2m2s - (33217,32395,7) - MoveNorth
2m2s - (33217,32395,7) - CreatureMove
2m2s - (33217,32394,7) - MoveNorth
2m2s - (33217,32394,7) - CreatureMove
2m2s - (33217,32393,7) - MoveNorth
2m3s - (33217,32393,7) - CreatureMove
2m3s - (33217,32392,7) - MoveNorth
2m3s - (33217,32392,7) - CreatureMove
2m3s - (33217,32391,7) - MoveNorth
2m3s - (33217,32391,7) - CreatureMove
2m3s - (33217,32390,7) - MoveNorth
2m3s - (33217,32390,7) - PlayerStats
2m3s - (33217,32390,7) - CreatureHealth
2m3s - (33217,32390,7) - PlayerStats
2m3s - (33217,32390,7) - CreatureMove
2m3s - (33217,32389,7) - MoveNorth
2m4s - (33217,32389,7) - CreatureMove
2m4s - (33217,32388,7) - MoveNorth
2m4s - (33217,32388,7) - CreatureMove
2m4s - (33217,32387,7) - MoveNorth
2m4s - (33217,32387,7) - CreatureMove
2m4s - (33218,32387,7) - MoveEast
2m5s - (33218,32387,7) - CreatureMove
2m5s - (33219,32387,7) - MoveEast
2m5s - (33219,32387,7) - CreatureMove
2m5s - (33220,32387,7) - MoveEast
2m5s - (33220,32387,7) - MoveCancel
2m5s - (33220,32387,7) - CreatureMessage
2m5s - (33220,32387,7) - TileItemUpdate
2m6s - (33220,32387,7) - CreatureMessage
2m7s - (33220,32387,7) - CreatureMessage
2m8s - (33220,32387,7) - CreatureMessage
2m9s - (33220,32387,7) - Message
2m9s - (33220,32387,7) - PlayerStats
2m9s - (33220,32387,7) - CreatureHealth
2m9s - (33220,32387,7) - PlayerStats
2m10s - (33220,32387,7) - Message
2m15s - (33220,32387,7) - CreatureMessage
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - CreatureHealth
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - CreatureMessage
2m15s - (33220,32387,7) - ContainerItemRemove
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - ContainerItemRemove
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - ContainerItemRemove
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - ContainerItemRemove
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - ContainerItemRemove
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m15s - (33220,32387,7) - PlayerStats
2m16s - (33220,32387,7) - CreatureMove
2m16s - (33219,32387,7) - MoveWest
2m16s - (33219,32387,7) - TileItemUpdate
2m16s - (33219,32387,7) - CreatureMove
2m16s - (33218,32387,7) - MoveWest
2m16s - (33218,32387,7) - TileItemUpdate
2m16s - (33218,32387,7) - CreatureMessage
2m16s - (33218,32387,7) - CreatureMove
2m16s - (33217,32387,7) - MoveWest
2m16s - (33217,32387,7) - TileItemUpdate
2m17s - (33217,32387,7) - CreatureMove
2m17s - (33217,32388,7) - MoveSouth
2m17s - (33217,32388,7) - TileItemUpdate
2m17s - (33217,32388,7) - ContainerOpen
2m17s - (33217,32388,7) - CreatureMove
2m17s - (33216,32388,7) - MoveWest
2m17s - (33216,32388,7) - TileItemUpdate
2m18s - (33216,32388,7) - CreatureMessage
2m19s - (33216,32388,7) - ContainerItemRemove
2m19s - (33216,32388,7) - PlayerStats
2m19s - (33216,32388,7) - PlayerStats
2m19s - (33216,32388,7) - CreatureMove
2m19s - (33216,32389,7) - MoveSouth
2m19s - (33216,32389,7) - ContainerOpen
2m20s - (33216,32389,7) - CreatureMove
2m20s - (33216,32390,7) - MoveSouth
2m20s - (33216,32390,7) - CreatureMove
2m20s - (33216,32391,7) - MoveSouth
2m20s - (33216,32391,7) - Message
2m21s - (33216,32391,7) - CreatureMove
2m21s - (33215,32391,7) - MoveWest
2m21s - (33215,32391,7) - CreatureMove
2m21s - (33215,32392,7) - MoveSouth
2m21s - (33215,32392,7) - PlayerStats
2m21s - (33215,32392,7) - CreatureHealth
2m21s - (33215,32392,7) - PlayerStats
2m21s - (33215,32392,7) - ContainerItemRemove
2m21s - (33215,32392,7) - TileItemAdd
2m21s - (33215,32392,7) - PlayerStats
2m22s - (33215,32392,7) - CreatureMove
2m22s - (33215,32393,7) - MoveSouth
2m22s - (33215,32393,7) - Message
2m23s - (33215,32393,7) - CreatureMove
2m23s - (33215,32394,7) - MoveSouth
2m23s - (33215,32394,7) - CreatureMove
2m23s - (33215,32394,7) - ContainerItemRemove
2m23s - (33215,32394,7) - TileItemAdd
2m23s - (33215,32394,7) - PlayerStats
2m23s - (33215,32394,7) - CreatureMove
2m23s - (33215,32395,7) - MoveSouth
2m24s - (33215,32395,7) - CreatureMove
2m24s - (33215,32396,7) - MoveSouth
2m24s - (33215,32396,7) - CreatureMove
2m24s - (33215,32397,7) - MoveSouth
2m24s - (33215,32397,7) - CreatureMove
2m24s - (33215,32398,7) - MoveSouth
2m25s - (33215,32398,7) - CreatureMove
2m25s - (33215,32399,7) - MoveSouth
2m25s - (33215,32399,7) - CreatureMove
2m25s - (33215,32400,7) - MoveSouth
2m25s - (33215,32400,7) - CreatureMove
2m25s - (33215,32400,7) - CreatureMove
2m25s - (33215,32401,7) - MoveSouth
2m26s - (33215,32401,7) - CreatureMove
2m26s - (33215,32402,7) - MoveSouth
2m26s - (33215,32402,7) - CreatureMove
2m26s - (33215,32403,7) - MoveSouth
2m26s - (33215,32403,7) - CreatureMove
2m26s - (33215,32404,7) - MoveSouth
2m26s - (33215,32404,7) - CreatureMove
2m26s - (33215,32405,7) - MoveSouth
2m27s - (33215,32405,7) - CreatureMove
2m27s - (33215,32406,7) - MoveSouth
2m27s - (33215,32406,7) - CreatureMove
2m27s - (33215,32407,7) - MoveSouth
2m27s - (33215,32407,7) - PlayerStats
2m27s - (33215,32407,7) - CreatureHealth
2m27s - (33215,32407,7) - PlayerStats
2m27s - (33215,32407,7) - CreatureMove
2m27s - (33214,32407,7) - MoveWest
2m28s - (33214,32407,7) - CreatureMove
2m28s - (33214,32408,7) - MoveSouth
2m28s - (33214,32408,7) - CreatureMove
2m28s - (33214,32409,7) - MoveSouth
2m28s - (33214,32409,7) - CreatureMove
2m28s - (33214,32410,7) - MoveSouth
2m29s - (33214,32410,7) - CreatureMove
2m29s - (33214,32411,7) - MoveSouth
2m29s - (33214,32411,7) - CreatureMove
2m29s - (33214,32412,7) - MoveSouth
2m29s - (33214,32412,7) - CreatureHealth
2m29s - (33214,32412,7) - CreatureMove
2m29s - (33214,32413,7) - MoveSouth
2m30s - (33214,32413,7) - CreatureMove
2m30s - (33214,32414,7) - MoveSouth
2m30s - (33214,32414,7) - CreatureLight
2m30s - (33214,32414,7) - CreatureMove
2m30s - (33214,32415,7) - MoveSouth
2m30s - (33214,32415,7) - CreatureMove
2m30s - (33214,32416,7) - MoveSouth
2m31s - (33214,32416,7) - CreatureMove
2m31s - (33214,32417,7) - MoveSouth
2m31s - (33214,32417,7) - CreatureMove
2m31s - (33214,32418,7) - MoveSouth
2m31s - (33214,32418,7) - CreatureMove
2m31s - (33214,32419,7) - MoveSouth
2m31s - (33214,32419,7) - CreatureMove
2m31s - (33214,32420,7) - MoveSouth
2m32s - (33214,32420,7) - CreatureMove
2m32s - (33214,32421,7) - MoveSouth
2m32s - (33214,32421,7) - CreatureMove
2m32s - (33214,32422,7) - MoveSouth
2m32s - (33214,32422,7) - TileItemAdd
2m32s - (33214,32422,7) - CreatureMove
2m32s - (33213,32422,7) - MoveWest
2m32s - (33213,32422,7) - CreatureMove
2m33s - (33213,32422,7) - CreatureMove
2m33s - (33213,32422,7) - CreatureMove
2m33s - (33213,32423,7) - MoveSouth
2m33s - (33213,32423,7) - CreatureMove
2m33s - (33213,32423,7) - PlayerStats
2m33s - (33213,32423,7) - CreatureHealth
2m33s - (33213,32423,7) - PlayerStats
2m34s - (33213,32423,7) - CreatureMove
2m34s - (33213,32423,7) - CreatureMove
2m34s - (33213,32423,7) - CreatureMove
2m34s - (33213,32424,7) - MoveSouth
2m34s - (33213,32424,7) - CreatureMove
2m34s - (33213,32424,7) - CreatureMove
2m34s - (33212,32424,7) - MoveWest
2m35s - (33212,32424,7) - CreatureMove
2m35s - (33212,32424,7) - CreatureMove
2m35s - (33211,32424,7) - MoveWest
2m35s - (33211,32424,7) - CreatureMove
2m35s - (33211,32424,7) - CreatureMove
2m35s - (33210,32424,7) - MoveWest
2m35s - (33210,32424,7) - CreatureMove
2m35s - (33209,32424,7) - MoveWest
2m35s - (33209,32424,7) - CreatureMove
2m35s - (33209,32424,7) - CreatureHealth
2m36s - (33209,32424,7) - CreatureMove
2m36s - (33208,32424,7) - MoveWest
2m36s - (33208,32424,7) - CreatureMove
2m36s - (33208,32424,7) - CreatureMove
2m36s - (33207,32424,7) - MoveWest
2m36s - (33207,32424,7) - CreatureMove
2m36s - (33207,32424,7) - CreatureMove
2m36s - (33206,32424,7) - MoveWest
2m36s - (33206,32424,7) - CreatureMove
2m37s - (33206,32424,7) - CreatureMove
2m37s - (33205,32424,7) - MoveWest
2m37s - (33205,32424,7) - CreatureMove
2m37s - (33205,32424,7) - CreatureMove
2m37s - (33204,32424,7) - MoveWest
2m37s - (33204,32424,7) - CreatureMove
2m37s - (33204,32424,7) - CreatureMove
2m37s - (33203,32424,7) - MoveWest
2m37s - (33203,32424,7) - CreatureMove
2m37s - (33203,32425,7) - MoveSouth
2m38s - (33203,32425,7) - CreatureMove
2m38s - (33202,32425,7) - MoveWest
2m38s - (33202,32425,7) - CreatureMove
2m38s - (33201,32425,7) - MoveWest
2m38s - (33201,32425,7) - CreatureMove
2m38s - (33201,32426,7) - MoveSouth
2m39s - (33201,32426,7) - CreatureMove
2m39s - (33201,32427,7) - MoveSouth
2m39s - (33201,32427,7) - CreatureMove
2m39s - (33200,32427,7) - MoveWest
2m39s - (33200,32427,7) - PlayerStats
2m39s - (33200,32427,7) - CreatureHealth
2m39s - (33200,32427,7) - PlayerStats
2m39s - (33200,32427,7) - CreatureMove
2m39s - (33199,32427,7) - MoveWest
2m40s - (33199,32427,7) - CreatureMove
2m40s - (33198,32427,7) - MoveWest
2m40s - (33198,32427,7) - CreatureMove
2m40s - (33197,32427,7) - MoveWest
2m40s - (33197,32427,7) - CreatureMove
2m40s - (33196,32427,7) - MoveWest
2m41s - (33196,32427,7) - CreatureMove
2m41s - (33196,32428,7) - MoveSouth
2m41s - (33196,32428,7) - CreatureMove
2m41s - (33195,32428,7) - MoveWest
2m41s - (33195,32428,7) - CreatureMove
2m41s - (33195,32429,7) - MoveSouth
2m41s - (33195,32429,7) - CreatureMove
2m41s - (33194,32429,7) - MoveWest
2m42s - (33194,32429,7) - CreatureMove
2m42s - (33194,32430,7) - MoveSouth
2m42s - (33194,32430,7) - CreatureMove
2m42s - (33193,32430,7) - MoveWest
2m42s - (33193,32430,7) - CreatureMove
2m42s - (33193,32431,7) - MoveSouth
2m43s - (33193,32431,7) - CreatureMove
2m43s - (33193,32432,7) - MoveSouth
2m43s - (33193,32432,7) - CreatureMove
2m43s - (33193,32433,7) - MoveSouth
2m43s - (33193,32433,7) - CreatureMove
2m43s - (33193,32434,7) - MoveSouth
2m43s - (33193,32434,7) - MoveCancel
2m44s - (33193,32434,7) - ContainerItemRemove
2m44s - (33193,32434,7) - ContainerItemAdd
2m44s - (33193,32434,7) - PlayerStats
2m44s - (33193,32434,7) - PlayerStats
2m44s - (33193,32434,7) - CreatureMove
2m44s - (33193,32435,7) - MoveSouth
2m45s - (33193,32435,7) - ContainerItemRemove
2m45s - (33193,32435,7) - ContainerItemAdd
2m45s - (33193,32435,7) - PlayerStats
2m45s - (33193,32435,7) - PlayerStats
2m45s - (33193,32435,7) - CreatureMove
2m45s - (33193,32436,7) - MoveSouth
2m45s - (33193,32436,7) - PlayerStats
2m45s - (33193,32436,7) - CreatureHealth
2m45s - (33193,32436,7) - PlayerStats
2m45s - (33193,32436,7) - CreatureMove
2m45s - (33193,32437,7) - MoveSouth
2m46s - (33193,32437,7) - CreatureMove
2m46s - (33193,32438,7) - MoveSouth
2m46s - (33193,32438,7) - ContainerItemUpdate
2m46s - (33193,32438,7) - PlayerStats
2m46s - (33193,32438,7) - Message
2m46s - (33193,32438,7) - Message
2m46s - (33193,32438,7) - Message
2m47s - (33193,32438,7) - Message
2m47s - (33193,32438,7) - CreatureMove
2m47s - (33193,32439,7) - MoveSouth
2m47s - (33193,32439,7) - CreatureMove
2m47s - (33193,32440,7) - MoveSouth
2m47s - (33193,32440,7) - CreatureMove
2m47s - (33193,32441,7) - MoveSouth
2m48s - (33193,32441,7) - CreatureMove
2m48s - (33193,32442,7) - MoveSouth
2m48s - (33193,32442,7) - CreatureMove
2m48s - (33193,32443,7) - MoveSouth
2m48s - (33193,32443,7) - CreatureMove
2m48s - (33193,32444,7) - MoveSouth
2m49s - (33193,32444,7) - CreatureMove
2m49s - (33193,32445,7) - MoveSouth
2m49s - (33193,32445,7) - MoveCancel
2m49s - (33193,32445,7) - CreatureMove
2m49s - (33193,32446,7) - MoveSouth
2m49s - (33193,32446,7) - CreatureMove
2m49s - (33193,32447,7) - MoveSouth
2m50s - (33193,32447,7) - CreatureMove
2m50s - (33192,32447,7) - MoveWest
2m50s - (33192,32447,7) - CreatureMove
2m50s - (33192,32448,7) - MoveSouth
2m50s - (33192,32448,7) - CreatureMove
2m50s - (33191,32448,7) - MoveWest
2m51s - (33191,32448,7) - CreatureMove
2m51s - (33191,32449,7) - MoveSouth
2m51s - (33191,32449,7) - CreatureMove
2m51s - (33190,32449,7) - MoveWest
2m51s - (33190,32449,7) - CreatureMove
2m51s - (33190,32450,7) - MoveSouth
2m51s - (33190,32450,7) - PlayerStats
2m51s - (33190,32450,7) - CreatureHealth
2m51s - (33190,32450,7) - PlayerStats
2m51s - (33190,32450,7) - CreatureMove
2m51s - (33190,32451,7) - MoveSouth
2m52s - (33190,32451,7) - CreatureMove
2m52s - (33190,32452,7) - MoveSouth
2m52s - (33190,32452,7) - CreatureMove
2m52s - (33190,32453,7) - MoveSouth
2m52s - (33190,32453,7) - CreatureMove
2m52s - (33190,32454,7) - MoveSouth
2m53s - (33190,32454,7) - CreatureMove
2m53s - (33190,32455,7) - MoveSouth
2m53s - (33190,32455,7) - CreatureMove
2m53s - (33190,32456,7) - MoveSouth
2m53s - (33190,32456,7) - CreatureMove
2m53s - (33190,32457,7) - MoveSouth
2m54s - (33190,32457,7) - CreatureMove
2m54s - (33190,32458,7) - MoveSouth
2m54s - (33190,32458,7) - CreatureMove
2m54s - (33190,32459,7) - MoveSouth
2m54s - (33190,32459,7) - CreatureMove
2m54s - (33190,32460,7) - MoveSouth
2m55s - (33190,32460,7) - CreatureMove
2m55s - (33189,32460,7) - MoveWest
2m55s - (33189,32460,7) - CreatureMove
2m55s - (33188,32460,7) - MoveWest
2m55s - (33188,32460,7) - CreatureMove
2m55s - (33188,32461,7) - MoveSouth
2m56s - (33188,32461,7) - CreatureMove
2m56s - (33187,32461,7) - MoveWest
2m56s - (33187,32461,7) - CreatureMove
2m56s - (33187,32462,7) - MoveSouth
2m56s - (33187,32462,7) - CreatureMove
2m56s - (33187,32463,7) - MoveSouth
2m57s - (33187,32463,7) - CreatureMove
2m57s - (33186,32463,7) - MoveWest
2m57s - (33186,32463,7) - CreatureMove
2m57s - (33185,32463,7) - MoveWest
2m57s - (33185,32463,7) - PlayerStats
2m57s - (33185,32463,7) - CreatureHealth
2m57s - (33185,32463,7) - PlayerStats
2m58s - (33185,32463,7) - CreatureMove
2m58s - (33185,32464,7) - MoveSouth
2m58s - (33185,32464,7) - CreatureMove
2m58s - (33185,32465,7) - MoveSouth
2m59s - (33185,32465,7) - CreatureMove
2m59s - (33185,32466,7) - MoveSouth
2m59s - (33185,32466,7) - CreatureMove
2m59s - (33184,32466,7) - MoveWest
2m59s - (33184,32466,7) - CreatureMove
2m59s - (33184,32467,7) - MoveSouth
3m0s - (33184,32467,7) - CreatureMove
3m0s - (33183,32467,7) - MoveWest
3m0s - (33183,32467,7) - CreatureMove
3m0s - (33183,32468,7) - MoveSouth
3m1s - (33183,32468,7) - CreatureMove
3m1s - (33182,32468,7) - MoveWest
3m1s - (33182,32468,7) - CreatureMove
3m1s - (33182,32469,7) - MoveSouth
3m1s - (33182,32469,7) - CreatureMove
3m1s - (33182,32470,7) - MoveSouth
3m2s - (33182,32470,7) - CreatureMove
3m2s - (33182,32471,7) - MoveSouth
3m2s - (33182,32471,7) - CreatureMove
3m2s - (33182,32472,7) - MoveSouth
3m3s - (33182,32472,7) - CreatureMove
3m3s - (33181,32472,7) - MoveWest
3m3s - (33181,32472,7) - CreatureMove
3m3s - (33181,32473,7) - MoveSouth
3m3s - (33181,32473,7) - PlayerStats
3m3s - (33181,32473,7) - CreatureHealth
3m3s - (33181,32473,7) - PlayerStats
3m3s - (33181,32473,7) - CreatureMove
3m3s - (33181,32474,7) - MoveSouth
3m4s - (33181,32474,7) - CreatureMove
3m4s - (33180,32474,7) - MoveWest
3m4s - (33180,32474,7) - CreatureMove
3m4s - (33180,32475,7) - MoveSouth
3m5s - (33180,32475,7) - CreatureMove
3m5s - (33179,32475,7) - MoveWest
3m5s - (33179,32475,7) - CreatureMove
3m5s - (33179,32476,7) - MoveSouth
3m5s - (33179,32476,7) - CreatureMove
3m5s - (33178,32476,7) - MoveWest
3m6s - (33178,32476,7) - CreatureMove
3m6s - (33178,32477,7) - MoveSouth
3m6s - (33178,32477,7) - CreatureMove
3m6s - (33177,32477,7) - MoveWest
3m7s - (33177,32477,7) - CreatureMove
3m7s - (33177,32478,7) - MoveSouth
3m7s - (33177,32478,7) - CreatureMove
3m7s - (33176,32478,7) - MoveWest
3m7s - (33176,32478,7) - CreatureMove
3m7s - (33176,32479,7) - MoveSouth
3m8s - (33176,32479,7) - CreatureMove
3m8s - (33175,32479,7) - MoveWest
3m8s - (33175,32479,7) - CreatureMove
3m8s - (33175,32480,7) - MoveSouth
3m9s - (33175,32480,7) - CreatureMove
3m9s - (33175,32481,7) - MoveSouth
3m9s - (33175,32481,7) - CreatureMove
